anon_id,label,clase,split,texto
call_ca184bb77a63,human,0,val,"La buenas tardes, lo que pasa es que revise mi estado de cuentas, me he cuenta que tengo dos cobros dos veces. Sí claro, es Adriana Cortés Lima. Sí, es es 44708193. No, es 93. Todo lo noté el día de hoy, pero ese pago fue el primero de septiembre. Entonces no parece duplicado, pero pues apenas me di cuenta. Sí. Ya he dicho mucho. Sí, claro, es 44708193. No, muchísimas gracias."
call_ca5206a4f854,synthetic,1,train,"Buenas tardes Marina. Mire, le llamo porque cambié de número de teléfono y quiero actualizarlo para que me sigan llegando los mensajes del banco por favor. Ya no tengo acceso al número anterior, entonces quisiera dar mi número nuevo. Sí, claro, démeme un segundito por favor. Aquí está, mi número de referencia. Gracias Marina, muy amable. El número de referencia es 7, 7, 1, 2, guión, 0, 4, 5, 9. Ah, sí, adelante. Sí. Desde hace como... Sí, claro que sí. Terminaba... No se preocupe Marina. Le decía, el número anterior terminaba en 8884. Ajá. Así es. 77712-0459. No, muchas gracias Marina. Que tenga buena tarde. Hasta luego."
call_cbad95f3aabc,synthetic,1,train,"Hola, sí, oye, cambié de número y ya no tengo acceso al anterior. Quiero actualizarlo para seguir recibiendo ahí los mensajes del banco. Sí, lucía Ferrer Muntaño. Y mi número de referencia es 7712-0459. No es 04598. El otro ya no lo tengo, por eso quiero que me lleguen al nuevo. Ajá. Va, perfecto."
call_cbb902adb22a,human,0,train,"Buen día. Hola. Buenos días. Soy, sí, vi un cargo en mi tarjeta que no hice yo y quiero que lo revisen. Mi nombre es Mariana Solis Robledo y mi número de referencia. Mi número Sí, es 8883 1147, es 8883 1147. Bueno, apareció el 28 de agosto en una tienda que no no reconozco y el cargo fue de 1850 pesos. Sobre mi cuenta verde. No, muchas gracias."
call_ce3072c8e106,synthetic,1,train,"Hola Marina te llamo porque llevan tres meses cobrandome un seguro que no recuerdo haber contratado el cargo es de 189 pesos empezó en junio y quiero cancelarlo porque no tengo idea de por qué lo están aplicando si aquí lo tengo es 2284 5506 si así es exactamente el mismo monto 189 pesos cada mes, desde junio hasta ahora. Sobre la cuenta nómina plus, en el crédito no he visto nada raro solo es en la nómina. Claro es 2284-5506."
call_ce6146a1c53e,synthetic,1,train,"Buenas tardes Marina, oye mira es que cambié de número de teléfono y pues quería ver si lo podemos actualizar para que me sigan llegando todos los mensajes del banco, ya ves que luego mandan alertas y todo eso y pues ya no tengo el chip anterior. Y claro soy Lucía Ferrer Montaño y mi número de referencia de cliente es el 77-0459. A ver es 77-0459. El final es 59, no 58 y no lleva esos unos que dijiste. Mira, si, exacto, termina en 59 y pues lo del número tiene como una semana, me cambié de compañía y ya no pude recuperar el chip anterior. Ajá, claro, es 77, 12, 04, 59. Si, asimero, ese es. No, sería todo de mi parte. Muchas gracias por la ayuda Marina. Que tengas bonita tarde. Adiós."
call_cea74e96e420,synthetic,1,train,"Hola, sí, mira, hice un pago de $2,600 pesos el 1 de septiembre y me aparece dos veces en mi estado de cuenta. Quisiera que me ayudaran a revisar eso. Adriana Cortés Lima. Claro, 4, 4, 7, 0, guión 8, 1, 9, 3. No es 3 al final, no 4. Sí, pague por la app el 1 de septiembre y cuando revise mi estado de cuenta, vi que ese pago salió dos veces igual por $2,600 pesos sobre mi cuenta NominA Plus. a corregir ese cobro duplicado porque no puede ser que me descuenten dos veces lo mismo. Claro, 4-4-7-0-guion-8-1-9-3. Gracias por la ayuda, quedo al pendiente del folio para seguimiento. Hasta luego."
call_cf313f91b995,human,0,val,"el rete y llamo para saber cuánto cuánto debo en este momento. Si, ese es el 90, 57, 38, 12. No, es 38, 1, 2. No, únicamente quiero saber cuánto debo en este momento y cuál es mi fecha límite para pagar. Es sobre mi cuenta NominAplus. Es 9, 0, 5, 7, 3, 8, 1, 2. Es correcto. Gracias."
call_d0442c9e97b7,synthetic,1,train,"Hola, oye, pues hablo porque estaba checando mi aplicación y me di cuenta de que tengo un cargo que yo no hice. O sea, de plano no reconozco ese movimiento y quiero ver si me pueden ayudar a revisarlo porque pues no se vale. La verdad, estoy un poco molesta con eso. Sí, claro, soy Mariana Solis Robledo y mi número de referencia es el 88831147. Pues mira, fue el 28 de agosto, estaba checando mis movimientos en la aplicación y de repente vi un cargo de $1850 pesos en una tienda que de verdad en mi vida he escuchado, o sea, no sé ni qué sea. Mi tarjeta con la que pasó eso termina en 5, 5, 1, 0. Ese día yo según yo ni compré nada, por eso se me hace super raro y pues sí me da bastante coraje. Bueno, bueno, sigue ahí. Ay, pues es de mi tarjeta la que termina en 5, 5, 1, 0. No sé bien cual de esas sea, pero es de esa tarjeta. y es el 8, 8, 2, 3, 1, 1, 4, 7. No, sería todo de mi parte. Muchas gracias por la ayuda. Hasta luego."
call_d13864e1e455,synthetic,1,train,"Hola que tal, oye pues es que pedí una tarjeta nueva hace como dos semanas y no me ha llegado nada quería ver que onda con eso, si claro Ernesto Villalobos Prieto y la referencia es 11986630 es 11986630 termina en 3-0 pues la pedí el 19 de agosto por la... no me dieron guía solo me llegó que ya venía en camino ay no sé según yo es la de David o la normal si porfa hay chécalo si exacto ese mero no sería todo de mi padre muchas gracias hasta luego"
call_d13e6463c6fb,human,0,train,"Buenas, buenas, buenas. Hola, me llamo Ernesto Villarob, lobo sprieto, pedí una tarjeta hace dos semanas y no me ha llegado, quería saber cómo va el proceso de eso. Sí, 11986630. No, incorrecto. 11986630. La pedí por la, el pasado 19 de agosto, 214 colonia del valle pero pues después de dos semanas aún sigue sin llegarme. Cuenta nómina plus. 1 9 8 6 6 3 0."
call_d147a02786d2,synthetic,1,train,"marina gracias te llamo porque cambie de número de celular y quiero actualizarlo para que me sigan llegando los mensajes del banco ya no tengo acceso al número anterior entonces necesito que me ayuden a poner el nuevo por favor claro mi nombre completo es lucía ferrer montaño el número de referencia de cliente es 7 7 1 2 guión 0 4 5 9 no es 7 7 1 2 ¿Quiere que se lo repita? Es 7712-0459. Fue con mi cuenta. No tuve ningún problema con la tarjeta. Solo necesito que el número nuevo quede actualizado para todo lo del banco. Por los mensajes y notificaciones. De nada Marina. Sí, correo gracias. Con eso está perfecto. Que tenga buen día. Hasta luego."
call_d17b2416d506,synthetic,1,train,"Hola buenas tardes. Oye lo que pasa es que pedí una tarjeta nueva hace como dos semanas y no me ha llegado. Quería ver qué pasó. Sí soy Ernesto Villalobos Prieto. Y mi número de referencia es el 11986630. No termina en cero. Es 11986630. Pues la pedí el 19 de agosto. No me dieron ninguna guía, solo me dijeron que llegaba en unos días y ya pasó un buen de tiempo. por teléfono. Es la de mi cuenta normal, la de débito. Sí, es 1-1-9-8-6-3-0. No sería todo. Muchas gracias por la ayuda que tengas buen día."
call_d38f7d5159e7,human,0,train,"¿Qué pasa? Bueno, una tarjeta hace dos semanas y no he llegado. Quiero saber qué pasó. Sí, 11986630. No, 11986630. La pedí el 19 de agosto. Sí, creíto verde. Sí, 11986630. Sí, este no le di la dirección de envío."
call_d3e854cbb77d,human,0,train,"¿Cuánto debo y cuándo debo de pagar? Sí, soy Lucía Peña. 9 0 5 7 3 8 1 2. 1 2 es el último dígito. Solo quiero saber cuánto debo y para cuándo tengo que pagar. Con la tarjeta sobre el crédito verde. 9 0 5 7 3 8 1 2. No."
call_d437831f4543,synthetic,1,train,"Sí, mire, tengo un pago pendiente, vence hoy 10 de septiembre. Son 4.200 pesos, pero no me va a alcanzar. ¿Puedo pagar el 20 y que no me cobre en recargos? Sí, mi nombre es Rodrigo Anaya Castellanos. El número de referencia es 33-06-92-81. No, es 81 al final. 33-06-92-81. Es con tarjeta. Es sobre mi crédito verde. Sí. Sí, claro. 33-06-92-81. No, con eso está bien. Muchas gracias. Buen día."
call_d4518fcb700a,synthetic,1,val,"Hola Marina, ¿qué tal? Oye, estoy marcando porque me empezaron a cobrar un seguro que no recuerdo haber contratado y la verdad quiero cancelarlo. El cargo es de 189 pesos al mes y lo noté desde hace como 3 meses. El primero fue en junio. ¿Me puedes ayudar a cancelarlo por favor? Sí, claro, mi número de referencia es 2284. 5506. Esto como lo dijo. Al final es 06, no 07. Va de nuevo, 2284. 5506. Sí, mira, lo que pasó es que hace como tres meses empecé a ver un cargo de 189 pesos que decía seguro en mi estado de cuenta. El primer cargo fue en junio y desde ahí me lo han estado cobrando cada mes. Pero yo la verdad no recuerdo haber contratado ningún seguro con ustedes ni me avisaron ni nada solo apareció el cobro así de repente. No he hecho ningún otro trámite ni nada relacionado, solo eso. Por eso quiero cancelarlo porque ni siquiera sé bien de qué es. Ah, sí, dime. 89 pesos. C. Exacto."
call_d557fa43925b,human,0,train,quiero saber el estado de un crédito personal que pedí Danielo Campo Rios 66412075 no 66412075 Se hizo el 25 de agosto y la solicitud es CR20418. Es el crédito verde. 66412075. Sí.
call_d5d00276dd35,human,0,train,"Tengo un problema con mi tarjeta, me llegó un cargo que no reconozco. Sí, claro, soy Mariana Solis Robledo y que más me pido? Sí. Es de 88.23, 11.47. Tengo un dicha de agosto por 1.850 pesos. Sí, lo vi en mi app, mi tarjeta verde. Es el 8.823, 1.147."
call_d60330be1b1f,human,0,val,"Hola, este quisiera cambiar mi teléfono. Sí, es Lucía Ferrer Muntaño. Sí, es el 7-7-1-2-0-4-5-9. No, el penúltimo número es 5. Ah, es que cambié el número, entonces esa ya no me sirve. Quiero cambiarlo el nuevo que tengo. El 7-7-1-2-0-4-5-9. A mi entendido que querías mi número de esperanza, pero no te vi mi número de teléfono nuevo. Claro. 5, 2, 1, 9, 0, 4, 4, 7, 7. Correcto."
call_d72a7cb67eb0,human,0,train,"Hola Marina, este, quiero cancelar un seguro que no recuerdo haber contratado. Mi nombre es Héctor Navarro Salcedo y ¿cuál fue la segunda pregunta que me hiciste? Tengo el dato de que el targo que se me hace de 189 pesos al mes, si ahí va, es 22, 84, 55, 06, el último dijito es 6, no 7. Entonces, no te hace 3 meses fue en junio el primer cargo que se me hizo, lo que recuerdo. no tengo ese dato. Sí, 2284-5506. Ya sería todo. Muchas gracias."
call_d80d9f6f7884,human,0,train,"Buenas días. Mariana Salislo Bledo. Mire, mi número de referencia de cliente es el 88231147. 88231147. Mire, me hicieron un cargo de 1.850 pesos el 28 de agosto y es una tienda que yo no reconozco. Sí, sí, así es. es. Mire, es una cuenta que termina con 55 10. Ok, es el 88 23 11 47."
call_d88d3c23953c,synthetic,1,val,"Hola buenas tardes. Oye pues quería saber cuánto debo en mi tarjeta y para cuando tengo que pagar por favor. Sí claro soy Javier Peñal Drete y mi número de referencia es el 9057 o 3812. Si se puede con eso. No termina en 12. O sea 9057 3812. Termina en 12. No la verdad no más quiero ver cuánto debo y para cuando tengo que pagar. O sea el saldo actual y la fecha límite. Pues es sobre mi tarjeta la que termina en 2246. no sé cuál de esas sea. Arre, ajá, me avisas. Sí dime, a ver va de nuevo, es el 90 y 57, 38, 12, ya quedó? Sí, ese mismo. Entonces, qué onda? Arre, no, sería todo de mi parte. Muchas gracias por la ayuda. Que tengas buena tarde. Bye."
call_d88d8e15e430,synthetic,1,train,"Oye, si mira, lo que pasa es que cambié de número de teléfono y quiero actualizarlo porque ya no tengo acceso a la anterior y no me están llegando los mensajes del banco ni nada. Te paso el nuevo para que lo pongas como mi contacto. Si, claro, los... Ya te los día cerrarito, pero te los repito sin problema. Mi nombre es Lucia Cerrer Montaño. Y mi número de referencia es 7 7 12 0 4 59. No, no, es 7, 7, 12. 0, 4, 5, 9. O sea, termina en 5, 9, no en 5, 8. Te lo repito otra vez si quieres. Sí, va despacito. 7, 7, 1, 2, 0, 4, 5, 9. Ya, lo que pasó fue que cambié de compañía y pues ya no me dejaron conservar el número viejo el que terminaba en 88, 34. Desde hace como una semana ya no tengo acceso y justo desde ahí dejé de recibir los mensajes, creo que desde el viernes pasado más o menos. 4. Sí, justo. 88, 30. Sí, exacto. Es mi cuenta nómina. Por eso, justo me urge por ahí me llegan los depósitos y todo. Perfecto. Gracias."
call_d89caa393417,synthetic,1,train,"Hola Marina, mira te llamo porque cambié de número de teléfono y quiero actualizarlo en mi cuenta del banco para seguir recibiendo los mensajes que me mandan, nada más que ya no uso el número antiguo. Claro, me llamo Lucia Ferrer Montaño. El número de referencia de cliente es 7 7 12, guión 0 459. Sí correcto, así es. El que te di. Sí, bueno, dejé de usar el número antiguo hace como dos semanas porque me cambié de compañía y me dieron otro. Entonces quiero actualizar el nuevo número para que desde ya me lleguen los mensajes al que uso ahora. El número viejo termina en 8834 y el nuevo es 552190477. Muchas gracias por tu ayuda Marina. Ya quedó todo claro para actualizar mi número. Que tengas buen día, adiós."
call_d9b9c625f406,synthetic,1,train,"Hola, hablo para ver el estado de mi solicitud de crédito personal. Quiero saber si ya la aprobaron. Si soy Daniela Ocampo Ríos, mi número de referencia es 66412075. No, es 75 al final, 66412075. La metí el 25 de agosto, fue por internet. Si ese día metí la solicitud, es un crédito personal de 35 mil pesos. Espero, sí, muy bien. ¿Qué cosa? Averba de nuevo. 6, 6, 4, 1, san, 2, 0, 7, 5. Sí, correcto."
call_db5326bcb672,human,0,train,"es que de hecho cambié mi número de teléfono y quería ver si me lo pudiera actualizar en la plataforma para que me pueda iniciar sesión y que me llegue notificaciones. Si mi nombre completo es Lucia Ferrer Montaño, 77, 12, 0459 es mi número de referencia. No, no, no, es 0459 hasta el final. No, lo actualicé la semana pasada. Ese cambié el número porque me robaron el teléfono, entonces ocupó registrar mi nuevo teléfono. Es de mis cuentas en general ambas para poder recibir información. Es... 77-12-04-59. Sí, le paso mi número nuevo o no, no lo necesita. es 55 21 90 44 77 ok no nada más igualmente"
call_dc1a55102190,human,0,val,"La tarjeta, ¿le hizo? No, no, no. No, mi nombre es Ernesto Villalobos Prieto. Una tarjeta hace dos semanas y no ha llegado. ¿Ten noventa y ocho, sesenta y seis, treinta? No, no, no, no. No, no, no, no, está bien, no, está bien. Once, noventa y ocho, sesenta y seis, treinta. La acción a que la solicité fue el 19 de agosto y no no me metieron 11.98.66.30. Todos los 10 días."
call_dcdbcc7d70e4,synthetic,1,train,"Hola Marina, sí gracias. Oye, tengo un pago pendiente que vence el 10 de septiembre, pero la neta no me vas a alcanzar ahorita. ¿Puedo pagarlo el 20 sin que me cobren recargos o intereses extra? Sí, claro. Mi nombre es Rodríguez Anaya Castellanos. El número de referencia es 33069281. Casi, pero el número es 33069281. 899 al final. Sí, claro. Es un pago de mi tarjeta de crédito. El monto es de 4200 pesos. Sí, justo. El pago vence el 10 de septiembre. Yo quería ver si puedo pagarlo el 20 porque ahorita no me alcanza. Es sobre la tarjeta de crédito, no es nómina ni crédito verde, es la de crédito normal. Sí, claro, es 3. Sí, ahí va. 3, 3, 0, 6, 9, 2, 8, 1. Sí, así está bien."
call_ddeabfdb99d4,human,0,train,"Bueno, unos días este metió una solicitud de crédito personal y quiero saber si ya lo aprobaron. Mi nombre es Daniela Ocampo Rios. Sí, es 66412705. Claro, es 66412075. no me llegó nada. Fue el 25 de agosto sobre mi crédito verde. 66412075. No nada más. Gracias."
call_ddf2da1910f1,human,0,train,"Hola, buen día, señorita. Estoy llamando porque pedí una tarjeta nueva hace dos semanas y todavía no la he recibido. ¿No he recibido? Claro. Ernesto Villalobos Prieto 11986630. Al final es 66630. La pedí desde el 19 de agosto pasado y no me ha recibido ninguna mensaje ni número. entonces les comentaba que pues si hace un tiempo y no la he recibido aún."
call_df3e278ab7fe,synthetic,1,train,"Hola Marina, gracias. Oye, rápido. Cambié de número de celular y quería actualizarlo porque ya no tengo acceso al anterior y necesito que ahí me sigan llegando los mensajes del banco, lo de los códigos y todo eso. Me ayudas. Hombre completo es Lucia Ferrer Montaño y mi número de cliente es 7712-0459. No es 0459. O sea, 77120459. El último parecio 599 al final. ¿Necesitas algún otro dato ahorita? Quinta nómina plus de ahí es donde necesito seguir recibiendo los mensajes y códigos. Perfecto, 717120459. Así completito."
call_df75973c8794,synthetic,1,train,"Hola Marina, buenas noches. Mire, estoy llamando porque desde hace tres meses me están haciendo un cargo de 189 pesos por un seguro que la verdad no recuerdo haber contratado. El primer cobro fue en junio y cada mes es lo mismo. Yo lo que quiero es cancelar ese seguro, por favor. Sí, claro. Mi nombre es Héctor Navarro Salcedo. El número de referencia de clientes 2284-5506. No es 2284-5506. 0, 6 al final. Claro, le platico. Todo empezó hace como tres meses. cuando estaba revisando mi estado de cuenta como normalmente lo hago cada mes. Ahí vi un cargo de 189 pesos y me llamó la atención porque no lo reconocí. Volví a revisar los estados anteriores y vi que desde junio se repite ese cargo siempre con la misma referencia de seguro. Nunca recibí ningún aviso, ni por correo, ni mensaje, ni llamada, ni nada para decirme que se iba a activar un seguro o que lo contraté. La verdad, si me hubieran hablado o mandado algún mensaje, lo recordaría porque suelo ser muy cuidadoso con ese tipo de cosas. Así que por eso fue tan raro y por eso estoy hablando ahora. y honestamente nunca autorice ese seguro. No, no hice ningún trámite fuera de lo común en junio. Lo único que hice fue mis compras habituales. El super, algunos pagos de servicios y ya. No solicité nada ni renové tarjeta ni pedí algún crédito ni nada raro. Por eso me sorprendió cuando vi ese cobro, porque de verdad no hice nada distinto ese mes. No, con eso sería todo. Muchas gracias. Buenas noches."
call_e0a8703be347,synthetic,1,train,"Hola, buenas tardes Marina. Habla Mariana Solis Robledo. Mire, le llamo porque estaba revisando mis movimientos y me di cuenta de que tengo un cargo en mi tarjeta que yo no hice y la verdad me preocupa bastante porque yo cuido mucho mis cuentas y pues quiero ver si me pueden ayudar a revisar qué pasó con eso. Sí, claro, mi número de referencia es el 88, 23, 11 47. Y mire, el cargo fue el 28 de agosto. Mire, el número de referencia es 88231147. Y sobre el cargo es por 1850 pesos del 28 de agosto. Aparece en una tienda que de verdad no tengo ni idea de cuál sea, nunca he comprado ahí. Mi tarjeta con la que pasó esto termina en 5510. Es la tarjeta que termina en 5510. La verdad no sé bien bajo qué nombre la tengan registrada ustedes ahí en su sistema, pero es esa tarjeta. No, muchas gracias. Eso sería todo de mi parte. Que tenga una excelente tarde."
call_e0c1f661d9ca,human,0,train,"Hola, buenas tardes. Fíjate que tengo una fecha de límite para pagar y no puedo pagar. Va a vencer pronto y quiero ver que si puedo pagar días después sin que me cobre en algún interés o algo. Mira, yo tengo, bueno soy Rocío, Anaya Castellanos y mi número de de referencias 33, 06, Guion, 92, 81. No, es 81. Si, mira, yo tengo un pago pendiente de 4.200 que vence el 10 de septiembre y voy a pagar hasta el 20 de septiembre, pero quiero ver si me pueden dar esa voz prórroga para poder pagar y que no me cobre ni ingreses sobre mi crédito verde. Así es. Que correcto."
call_e106a61086bb,synthetic,1,train,"Hola Marina, hablo porque cambié mi número de teléfono y quiero actualizarlo para que me sigan llegando los mensajes del banco. Mi nombre es Lucía Ferrer Montaño. Claro, mi número de referencia es el 7712-0459. No, termina en 59. El número es 7712-0459. Lo cambiaste unos días y ya no tengo acceso al número anterior, el que terminaba en 88, 34. Sí, así es, esa era. Esta es mi cuenta general para que me sigan llegando todos los mensajes del banco ahí. Sí, sí, es el 77, 12, 04, 59. Sí, es correcto."
call_e118b75d4937,human,0,train,"Hola, buenos días. Cambié mi número y quiero actualizarlo. Lucía Ferrer Montaño. 77-12-0459. No, 77-12-04-59. Sí, no, ya no tengo acceso a la anterior y quiero renovarlo, actualizarlo sobre mi crédito verde. 7712-04-59. Sí, pero quiero cambiarme número de celular."
call_e2200941723b,synthetic,1,train,"Buenas tardes señorita Marina. Mire, le hablo porque tengo una situación que me tiene algo confundido. Resulta que hace ya unas dos semanas, el 19 de agosto para ser exactos, solicité una tarjeta nueva con ustedes y pues todavía no me ha llegado a mi casa. Quería ver si ¿Me podría ayudar a revisar qué fue lo que pasó? Sí, claro que sí. Mi nombre completo es Ernesto Villalobos Prieto. Y mi número de referencia de cliente es el 1-198-6630. 6, no, señorita. Es 1-198-6630. El último dígito es 0. ¿Sigue ahí?"
call_e2d538297f0c,human,0,val,"Sí, buenas tardes. Marina, fíjate que te estoy llamando porque realicí un pago y ese pago aparece dos veces en mi estado de cuentas. Me hicieron un cargo duplicado. Sí, sí claro, es es Adriana Cortés Lima. Sí, es 4470 Guión 8193. No, es incorrecto. Es 444470 Guión 8193. Disculpas, creo que pusiste un cuatro de más en el número de referencia. El concepto, Hijo, bien el nombre de la tienda, pero el pago lo realicé el primero de septiembre y fue por $2,600 pesos con mi tarjeta. Si, 4-4-70-8193. Así, me gustaría saber en qué fecha me comunicó con ustedes en caso de no recibir yo algún comunicado. No creo que sería todo el momento. Gracias."
call_e3064936e37a,synthetic,1,train,"Hola Marina, buenas tardes. Mire, le llamo porque fíjese que solicité una tarjeta nueva ya hace como dos semanas. El 19 de agosto para ser exactos. Y es hora de que no me haya llegado nada a mi casa. Ya me estoy empezando a preocupar y quería ver si me puede ayudar a revisar qué pasó con ese envío. Sí, claro que sí con gusto. Es el 11, 98. 66, 30. ¿Sí? No, disculpe, se equivocó en un número. Es 11, 8, 98. 66, po, 30. O sea, 1, 1, 9, 8, 6, 6, 3, 0. Y mi nombre es Ernesto Villalobos Prieto. Sí, me escucha bien. Sí. Ah, mire, pues es la tarjeta de débito. Sí, debe ser esa de NominA Plus, que me comenta porque es la que uso para mis gastos diarios. Y ya ve que sin el plástico luego no puedo hacer compras en algunos lados o dar de alta las aplicaciones. Sí, es esa. Sí, así es. Ah, dígame. Sí."
call_e3084824935d,synthetic,1,train,"Sí, claro, pues nada más quiero cambiar el número que tienen registrado para que me sigan llegando los mensajes. Me llamo Lucía Ferrer Montaño. El número de referencia es 7, 7, 12, 0, 4, 59. Sí, exacto. Claro, el número que tienen registrado termina en 88, 34, pero ya no tengo acceso a ese. El nuevo es 55, 21, 90, 44, 77. Sí, así es. Es sobre la cuenta nómina plus. Si entonces es 87, 14, 83, 00, 02. Gracias por la ayuda que tenga buen día."
call_e31bf946a8fa,human,0,train,"¿Cuál es el número? Hola, cambié el número y quiero actualizarlo para que me sigan llegando los mensajes del banco. Si mi nombre es Luis Ferrer Montaño y el número nuevo que quiero registrar es el cincuenta y cinco, veintiuno, noventa, cuarenta y cuatro, setenta y siete. Si siete, siete, uno, dos, cero, cuatro, cinco, nueve. No, es siete, de la serie. Ya no tengo acceso al al teléfono pasado y lo hice hace alrededor de unos días, dos, tres días. Va perfecto que prosigue. Eso solo es de mi cambio de teléfono. Sí, siete, siete, uno, dos, cero, cuatro, cinco, nueve. No, así está bien. Gracias."
call_e329faf2b6a1,synthetic,1,val,"Hola, buenas tardes. Habla Lucia Ferrer. Mire, lo que pasa es que cambié de número de teléfono y quiero actualizarlo para que me sigan llegando los mensajes del banco. Sí, claro, mi número de referencia es 77, 12, 04, 59. No, es 59 al final. O sea, 77, 12, 04 es 59. Ya llevo unos días con el nuevo número. Pues para toda la realidad me gustaría que se actualice para que me sigan llegando todos los mensajes y alertas del banco. Sí, claro que sí, va despacio. Es 77, 12, 04, 59. Sí, es correcto. No sé todo de mi parte. Muchas gracias por su ayuda. Que tenga buena tarde."
call_e3f555297277,synthetic,1,val,"Hola, buenas tardes. Llamo porque metí una solicitud de crédito personal y quiero saber si ya la aprobaron. Gracias. Sí, claro. Daniela Ocampo Ríos. El número de referencia es 6641-2075. Sí lo hice en su cursal. Metí la solicitud del 25 de agosto para un crédito personal por 35,000 pesos. Es sobre la nómina plus. Ajá. Sí, claro. Es 6641-2075. No, con eso está bien. Gracias. luego que tenga buen día."
call_e4d9c2e0947a,human,0,train,"Buen día, la resta. Hola, mi pago vence pronto y no me va a alcanzar pues pagarlo, entonces quería ver si me podían dar unos días más para que no me cobre más. Sí, mi nombre es Rodrigo Anaya Castellanos y mi número de clientes 33069281. No, es incorrecto, es 33069281. en el momento pendiente de cuatro mil doscientos pesos que vence este día de septiembre pero pues no lo voy a poder pagar. En sí lo que quisiera pagar sería pues hasta el 20 de septiembre. No, así está bien. Gracias."
call_e58669998b76,human,0,val,"Quiero ver el estado de una solicitud de crédito. Sí, soy Daniela Ocampo y la metí el 25 de agosto. 66412075. Sí, sí, justo metí una solicitud y quiero saber si ya la probaron. El montaje fue de 35,000 sobre el crédito verde. 66412075. Correcto."
call_e618b7b1fa5b,human,0,train,"Hola Marina, soy Rodrigo Anaya, quiero hacer un pago pendiente. Si 33 06 92 81. No, 06 9 2 8 1. Es de mi tarjeta de crédito, este vende el 10 de septiembre, entonces quiero pagarlo hasta el 20, a ver si se podía. Sí, correcto. Ok. 3-3-0-6-9-2-8-1. No, sería todo. Gracias."
call_e697765a4dfd,synthetic,1,train,"Hola, hablo porque hoy vence mi pago y no me van a alcanzar. Quiero saber si puedo pagar unos días después sin que me cobre en demás. Sí, mi nombre es Rodrigo Anaya Castellanos y mi referencia de cliente es 33069281. No, mi apellido es Anaya Castellanos y la referencia es 33069281. Termina en 8.1. Mi pago vence hoy por 4200 pesos y es la primera vez que pido esto. Quiero pagar el 20 de septiembre. Revisalo con mi número de referencia por favor. Es el pago de 4200 pesos. Si. Estres 3069281. Si, es correcto."
call_e69e8ba551e4,human,0,train,"Buenos días. Me cobraron dos veces, hice un pago y apareció dos veces en mi estado de cuenta. Mi nombre es Adriana Cortés Lima y mi número de referencia de cliente es 44708193. No, 44708193. Hice un pago el 1 de septiembre de los $1,600 pesos y aparece duplicado en mi estado de cuenta con mi tarjeta sobre mi cuenta nomina plus 447 08193 no gracias"
call_e6c59d28e6d7,synthetic,1,train,"Hola, buenas tardes. Estoy llamando porque metí una solicitud de crédito personal y quisiera saber si ya la aprobaron, por favor. Sí, sí se lo dictó. Es 6641-2075. Sí, claro, le... Fue antes, la metí el 25 de agosto. Es sobre el crédito personal, el monto que solicité fue de 35 mil pesos. Sí, claro, el 66412075."
call_e9bd33cdb226,human,0,val,"Hola, pedí una tarjeta nueva hace dos semanas y me ha llegado. Yo sé el que pasa. Sí. Mi nombre es María Villalobos Tieto y el número de referencia de cliente es 1198-6630. No. Sí, es 1198-6630. La pedí por internet el 19 de agosto. Sí. No recibí nada. Sobre el crédito, verdad. Sí, es 11986630. Nada más, muchas gracias."
call_eb1c9a5a2c08,human,0,train,"Quiero cancelar un seguro. Sí, soy Hilda Navarro. Sí, es 2845006. Pues me están cobrando un seguro que no recuerdo haber contratado y quiero cancelarlo. Lo noté hace tres meses. El primer cargo fue en junio. Sobre la plus. 22845506. No."
call_ec545493459e,synthetic,1,train,"Hola buenas tardes, hablo porque hoy vence mi pago y no me van a alcanzar. Quería saber si puedo pagar unos días después sin que me cobre en demás. Si mi nombre es Rodrigo Anaya Castellanos y mi número de referencia es el 33069281. No es 33069281, al final es 8191. Quiero pagar el 20 de septiembre, el pago es de 4200 pesos. Si ese día ya tengo el dinero completo, es sobre el pago de 4200 que vence hoy, no estoy seguro de cual de los dos sea. ¿De acuerdo? Sí, es correcto. No, sería todo. Muchas gracias por la ayuda. Hasta luego."
call_ec58505fc522,human,0,train,"que lo que sucede es que me están cobrando un seguro que no he contratado y pues la verdad quiero cancelarlo. Mi nombre se pronuncia AID. Vintidós ochenta y cuatro cincuenta y cinco cero seis. No. Vintidós ochenta y cuatro cincuenta y cinco cero seis. No dice seguro y es por ciento ochenta y nueve pesos y tiene de junio. Suba el crédito verde. Claro, 2284-5506. No, gracias."
call_ed020e30c242,synthetic,1,train,"Buenas tardes Marina, llamo para consultar el estado de una solicitud que cree un personal que ingrese hace algunos días. Me gustaría saber si ya fue aprobado. Puesto, mi nombre es Daniela Ocampo-Rios y mi número de referencia de cliente es 6641, El guión dos años y dos. ¿Sigue ahí?"
call_ed041799aed9,human,0,train,"es que tengo un cargo en una tarjeta que no hiciste y quieres. Mi nombre es Mariana Mario Solis Robledo. 888-231147. No, es 1147. Es un cargo de 1.800. Es un cargo de 1.000. A ver, es un cargo de 1.850 pesos. Fue el 28 de agosto en una tienda que pues que no conozco es la terminación de la tarjeta es 5, 5, 10. Es la nómina plus 8, 8, 23, 11, 47. Muchas gracias."
